Ugyfel_kod;Ugyfel_szegmens;Ugyfel_nev;Ugyfel_lakhely;Ugyfel_jovedelem;Ugyfel_netto_arbe;Ugyfel_minosites;Hitel_Szamlaszam;Hitel_devizanem_kod;Hitel_ind_datum;Hitel_lej_datum;hitel_egyenleg_osszeg;hitel_torlesztes_osszeg;hitel_thm;hitel_szerzodes_osszeg;fedezet_kod;fedezet_tipus;fedezet_osszeg;fedezet_devizanem;fedezet_ind_datum;fedezet_leja_datum
5908;L;Kiss;Megyeszekhely;1200000;;2;12345678-12345678-00000150;HUF;2018. 04. 01.;2038. 04. 01.;8766460;63614,1;0,06;9000000;177;ALL_GAR;900000;HUF;2018. 04. 01.;2038. 04. 01.
5908;L;Kiss;Megyeszekhely;1200000;;2;12345678-12345678-00000150;HUF;2018. 04. 01.;2038. 04. 01.;8766460;63614,1;0,06;9000000;178;KEZESSEG;1500000;HUF;2018. 04. 01.;
7092;L;Nagy;Megyeszekhely;1500000;;2;12345678-12345678-00000153;HUF;2018. 08. 29.;2038. 08. 01.;5909680;42498,8;0,06;6000000;179;INGATLAN;7200000;HUF;2018. 08. 29.;
7092;L;Nagy;Megyeszekhely;1500000;;2;12345678-12345678-00000153;HUF;2018. 08. 29.;2038. 08. 01.;5909680;42498,8;0,06;6000000;180;ALL_GAR;600000;HUF;2018. 08. 29.;2038. 08. 01.
7092;L;Nagy;Megyeszekhely;1500000;;2;12345678-12345678-00000153;HUF;2018. 08. 29.;2038. 08. 01.;5909680;42498,8;0,06;6000000;181;KEZESSEG;4250000;HUF;2018. 08. 29.;
7092;L;Nagy;Megyeszekhely;1500000;;2;12345678-12345678-00000153;HUF;2018. 08. 29.;2038. 08. 01.;5909680;42498,8;0,06;6000000;182;KEZESSEG;100000;HUF;2018. 08. 29.;
3898;V;Nagy3898 Kft;Egyeb;;14000000;2;12345678-12345678-00000159;USD;2016. 10. 14.;2036. 10. 01.;6524680;49477,6;0,06;7000000;187;INGATLAN;8400000;HUF;2016. 10. 14.;
3898;V;Nagy3898 Kft;Egyeb;;14000000;2;12345678-12345678-00000159;USD;2016. 10. 14.;2036. 10. 01.;6524680;49477,6;0,06;7000000;188;ALL_GAR;700000;HUF;2016. 10. 14.;2036. 10. 01.
3898;V;Nagy3898 Kft;Egyeb;;14000000;2;12345678-12345678-00000159;USD;2016. 10. 14.;2036. 10. 01.;6524680;49477,6;0,06;7000000;189;BANK_GAR;6360000;HUF;2016. 10. 14.;
3952;V;Kiss3952 Kft;Megyeszekhely;;15000000;5;12345678-12345678-00000162;HUF;2018. 05. 21.;2038. 05. 01.;6848320;49581,9;0,06;7000000;190;INGATLAN;8400000;HUF;2018. 05. 21.;
3952;V;Kiss3952 Kft;Megyeszekhely;;15000000;5;12345678-12345678-00000162;HUF;2018. 05. 21.;2038. 05. 01.;6848320;49581,9;0,06;7000000;191;ALL_GAR;700000;HUF;2018. 05. 21.;2038. 05. 01.
3952;V;Kiss3952 Kft;Megyeszekhely;;15000000;5;12345678-12345678-00000162;HUF;2018. 05. 21.;2038. 05. 01.;6848320;49581,9;0,06;7000000;192;KEZESSEG;1350000;HUF;2018. 05. 21.;
3952;V;Kiss3952 Kft;Megyeszekhely;;15000000;5;12345678-12345678-00000162;HUF;2018. 05. 21.;2038. 05. 01.;6848320;49581,9;0,06;7000000;193;KEZESSEG;2840000;HUF;2018. 05. 21.;
3952;V;Kiss3952 Kft;Megyeszekhely;;15000000;5;12345678-12345678-00000162;HUF;2018. 05. 21.;2038. 05. 01.;6848320;49581,9;0,06;7000000;194;LETET;470000;HUF;2018. 05. 21.;2020. 04. 26.
1327;V;Kovacs1327 Kft;Budapest;;20000000;2;12345678-12345678-00000165;HUF;2018. 11. 25.;2038. 11. 01.;8923160;63748,2;0,06;9000000;195;INGATLAN;10800000;HUF;2018. 11. 25.;
1327;V;Kovacs1327 Kft;Budapest;;20000000;2;12345678-12345678-00000165;HUF;2018. 11. 25.;2038. 11. 01.;8923160;63748,2;0,06;9000000;196;ALL_GAR;900000;HUF;2018. 11. 25.;2038. 11. 01.
1327;V;Kovacs1327 Kft;Budapest;;20000000;2;12345678-12345678-00000165;HUF;2018. 11. 25.;2038. 11. 01.;8923160;63748,2;0,06;9000000;197;KEZESSEG;8740000;HUF;2018. 11. 25.;
1327;V;Kovacs1327 Kft;Budapest;;20000000;2;12345678-12345678-00000165;HUF;2018. 11. 25.;2038. 11. 01.;8923160;63748,2;0,06;9000000;198;BANK_GAR;8390000;HUF;2018. 11. 25.;
1327;V;Kovacs1327 Kft;Budapest;;20000000;2;12345678-12345678-00000165;HUF;2018. 11. 25.;2038. 11. 01.;8923160;63748,2;0,06;9000000;199;KEZESSEG;1530000;HUF;2018. 11. 25.;
5126;V;Szabo5126 Kft;Megyeszekhely;;16000000;3;12345678-12345678-00000168;HUF;2017. 03. 04.;2037. 03. 01.;8497180;63614,1;0,06;9000000;200;INGATLAN;10800000;HUF;2017. 03. 04.;
5126;V;Szabo5126 Kft;Megyeszekhely;;16000000;3;12345678-12345678-00000168;HUF;2017. 03. 04.;2037. 03. 01.;8497180;63614,1;0,06;9000000;201;ALL_GAR;900000;HUF;2017. 03. 04.;2037. 03. 01.
5126;V;Szabo5126 Kft;Megyeszekhely;;16000000;3;12345678-12345678-00000168;HUF;2017. 03. 04.;2037. 03. 01.;8497180;63614,1;0,06;9000000;202;LETET;4860000;HUF;2017. 03. 04.;2020. 11. 14.
5126;V;Szabo5126 Kft;Megyeszekhely;;16000000;3;12345678-12345678-00000168;HUF;2017. 03. 04.;2037. 03. 01.;8497180;63614,1;0,06;9000000;203;KEZESSEG;7160000;HUF;2017. 03. 04.;
5126;V;Szabo5126 Kft;Megyeszekhely;;16000000;3;12345678-12345678-00000168;HUF;2017. 03. 04.;2037. 03. 01.;8497180;63614,1;0,06;9000000;204;LETET;370000;HUF;2017. 03. 04.;2021. 04. 05.
5196;V;Kovacs5196 Kft;Budapest;;16000000;5;12345678-12345678-00000174;HUF;2018. 01. 04.;2038. 01. 01.;7738540;56545,9;0,06;8000000;209;INGATLAN;9600000;HUF;2018. 01. 04.;
5196;V;Kovacs5196 Kft;Budapest;;16000000;5;12345678-12345678-00000174;HUF;2018. 01. 04.;2038. 01. 01.;7738540;56545,9;0,06;8000000;210;ALL_GAR;800000;HUF;2018. 01. 04.;2038. 01. 01.
5196;V;Kovacs5196 Kft;Budapest;;16000000;5;12345678-12345678-00000174;HUF;2018. 01. 04.;2038. 01. 01.;7738540;56545,9;0,06;8000000;211;LETET;5980000;HUF;2018. 01. 04.;2019. 12. 22.
5196;V;Kovacs5196 Kft;Budapest;;16000000;5;12345678-12345678-00000174;HUF;2018. 01. 04.;2038. 01. 01.;7738540;56545,9;0,06;8000000;212;LETET;5820000;HUF;2018. 01. 04.;2020. 09. 27.
5196;V;Kovacs5196 Kft;Budapest;;16000000;5;12345678-12345678-00000174;HUF;2018. 01. 04.;2038. 01. 01.;7738540;56545,9;0,06;8000000;213;KEZESSEG;4530000;HUF;2018. 01. 04.;
5196;V;Kovacs5196 Kft;Budapest;;16000000;5;12345678-12345678-00000174;HUF;2018. 01. 04.;2038. 01. 01.;7738540;56545,9;0,06;8000000;214;BANK_GAR;7210000;HUF;2018. 01. 04.;
1017;V;Nagy1017 Kft;Egyeb;;16000000;4;12345678-12345678-00000186;HUF;2017. 07. 05.;2037. 07. 01.;7628360;56545,9;0,06;8000000;222;INGATLAN;9600000;HUF;2017. 07. 05.;
1017;V;Nagy1017 Kft;Egyeb;;16000000;4;12345678-12345678-00000186;HUF;2017. 07. 05.;2037. 07. 01.;7628360;56545,9;0,06;8000000;223;ALL_GAR;800000;HUF;2017. 07. 05.;2037. 07. 01.
6320;V;Kovacs6320 Kft;Varos;;19000000;3;12345678-12345678-00000192;HUF;2019. 01. 15.;2039. 01. 01.;13911200;98955,3;0,06;14000000;224;INGATLAN;16800000;HUF;2019. 01. 15.;
6320;V;Kovacs6320 Kft;Varos;;19000000;3;12345678-12345678-00000192;HUF;2019. 01. 15.;2039. 01. 01.;13911200;98955,3;0,06;14000000;225;ALL_GAR;1400000;HUF;2019. 01. 15.;2039. 01. 01.
9618;V;Kovacs9618 Kft;Budapest;;20000000;2;12345678-12345678-00000201;EUR;2016. 08. 20.;2036. 08. 01.;11120200;84997,6;0,06;12000000;231;INGATLAN;14400000;EUR;2016. 08. 20.;
9618;V;Kovacs9618 Kft;Budapest;;20000000;2;12345678-12345678-00000201;EUR;2016. 08. 20.;2036. 08. 01.;11120200;84997,6;0,06;12000000;232;ALL_GAR;1200000;EUR;2016. 08. 20.;2036. 08. 01.
9618;V;Kovacs9618 Kft;Budapest;;20000000;2;12345678-12345678-00000201;EUR;2016. 08. 20.;2036. 08. 01.;11120200;84997,6;0,06;12000000;233;KEZESSEG;7230000;HUF;2016. 08. 20.;
9618;V;Kovacs9618 Kft;Budapest;;20000000;2;12345678-12345678-00000201;EUR;2016. 08. 20.;2036. 08. 01.;11120200;84997,6;0,06;12000000;234;KEZESSEG;8660000;HUF;2016. 08. 20.;
1214;V;Szabo1214 Kft;Egyeb;;13000000;2;12345678-12345678-00000204;HUF;2018. 04. 03.;2038. 04. 01.;12662700;91887;0,06;13000000;235;INGATLAN;15600000;HUF;2018. 04. 03.;
1214;V;Szabo1214 Kft;Egyeb;;13000000;2;12345678-12345678-00000204;HUF;2018. 04. 03.;2038. 04. 01.;12662700;91887;0,06;13000000;236;ALL_GAR;1300000;HUF;2018. 04. 03.;2038. 04. 01.
1214;V;Szabo1214 Kft;Egyeb;;13000000;2;12345678-12345678-00000204;HUF;2018. 04. 03.;2038. 04. 01.;12662700;91887;0,06;13000000;237;BANK_GAR;9260000;HUF;2018. 04. 03.;
1214;V;Szabo1214 Kft;Egyeb;;13000000;2;12345678-12345678-00000204;HUF;2018. 04. 03.;2038. 04. 01.;12662700;91887;0,06;13000000;238;LETET;10350000;HUF;2018. 04. 03.;2021. 07. 05.
1214;V;Szabo1214 Kft;Egyeb;;13000000;2;12345678-12345678-00000204;HUF;2018. 04. 03.;2038. 04. 01.;12662700;91887;0,06;13000000;239;BANK_GAR;5490000;HUF;2018. 04. 03.;
5128;L;Kovacs;Egyeb;1300000;;3;12345678-12345678-00000210;HUF;2018. 06. 07.;2038. 06. 01.;14677300;106024;0,06;15000000;241;INGATLAN;18000000;HUF;2018. 06. 07.;
5128;L;Kovacs;Egyeb;1300000;;3;12345678-12345678-00000210;HUF;2018. 06. 07.;2038. 06. 01.;14677300;106024;0,06;15000000;242;ALL_GAR;1500000;HUF;2018. 06. 07.;2038. 06. 01.
5128;L;Kovacs;Egyeb;1300000;;3;12345678-12345678-00000210;HUF;2018. 06. 07.;2038. 06. 01.;14677300;106024;0,06;15000000;243;BANK_GAR;12590000;HUF;2018. 06. 07.;
7553;V;Kovacs7553 Kft;Megyeszekhely;;17000000;2;12345678-12345678-00000213;HUF;2018. 06. 11.;2038. 06. 01.;9784850;70682,3;0,06;10000000;244;INGATLAN;12000000;HUF;2018. 06. 11.;
7553;V;Kovacs7553 Kft;Megyeszekhely;;17000000;2;12345678-12345678-00000213;HUF;2018. 06. 11.;2038. 06. 01.;9784850;70682,3;0,06;10000000;245;ALL_GAR;1000000;HUF;2018. 06. 11.;2038. 06. 01.
3715;L;Szabo;Budapest;1700000;;2;12345678-12345678-00000216;HUF;2018. 10. 18.;2038. 10. 01.;5935810;42498,8;0,06;6000000;246;INGATLAN;7200000;HUF;2018. 10. 18.;
3715;L;Szabo;Budapest;1700000;;2;12345678-12345678-00000216;HUF;2018. 10. 18.;2038. 10. 01.;5935810;42498,8;0,06;6000000;247;ALL_GAR;600000;HUF;2018. 10. 18.;2038. 10. 01.
3715;L;Szabo;Budapest;1700000;;2;12345678-12345678-00000216;HUF;2018. 10. 18.;2038. 10. 01.;5935810;42498,8;0,06;6000000;248;BANK_GAR;4460000;HUF;2018. 10. 18.;
3715;L;Szabo;Budapest;1700000;;2;12345678-12345678-00000216;HUF;2018. 10. 18.;2038. 10. 01.;5935810;42498,8;0,06;6000000;249;LETET;520000;HUF;2018. 10. 18.;2019. 07. 25.
3715;L;Szabo;Budapest;1700000;;2;12345678-12345678-00000216;HUF;2018. 10. 18.;2038. 10. 01.;5935810;42498,8;0,06;6000000;250;KEZESSEG;3920000;HUF;2018. 10. 18.;
2985;V;Szabo2985 Kft;Budapest;;17000000;5;12345678-12345678-00000219;HUF;2016. 11. 15.;2036. 11. 01.;5607170;42409,4;0,06;6000000;251;INGATLAN;7200000;HUF;2016. 11. 15.;
2985;V;Szabo2985 Kft;Budapest;;17000000;5;12345678-12345678-00000219;HUF;2016. 11. 15.;2036. 11. 01.;5607170;42409,4;0,06;6000000;252;ALL_GAR;600000;HUF;2016. 11. 15.;2036. 11. 01.
2985;V;Szabo2985 Kft;Budapest;;17000000;5;12345678-12345678-00000219;HUF;2016. 11. 15.;2036. 11. 01.;5607170;42409,4;0,06;6000000;253;KEZESSEG;470000;HUF;2016. 11. 15.;
2985;V;Szabo2985 Kft;Budapest;;17000000;5;12345678-12345678-00000219;HUF;2016. 11. 15.;2036. 11. 01.;5607170;42409,4;0,06;6000000;254;KEZESSEG;1500000;HUF;2016. 11. 15.;
2985;V;Szabo2985 Kft;Budapest;;17000000;5;12345678-12345678-00000219;HUF;2016. 11. 15.;2036. 11. 01.;5607170;42409,4;0,06;6000000;255;KEZESSEG;4780000;HUF;2016. 11. 15.;
4400;V;Kovacs4400 Kft;Egyeb;;18000000;4;12345678-12345678-00000225;EUR;2018. 03. 27.;2038. 03. 01.;14608000;106247;0,06;15000000;256;INGATLAN;18000000;EUR;2018. 03. 27.;
4400;V;Kovacs4400 Kft;Egyeb;;18000000;4;12345678-12345678-00000225;EUR;2018. 03. 27.;2038. 03. 01.;14608000;106247;0,06;15000000;257;ALL_GAR;1500000;EUR;2018. 03. 27.;2038. 03. 01.
4400;V;Kovacs4400 Kft;Egyeb;;18000000;4;12345678-12345678-00000225;EUR;2018. 03. 27.;2038. 03. 01.;14608000;106247;0,06;15000000;258;LETET;13320000;HUF;2018. 03. 27.;2019. 09. 22.
4400;V;Kovacs4400 Kft;Egyeb;;18000000;4;12345678-12345678-00000225;EUR;2018. 03. 27.;2038. 03. 01.;14608000;106247;0,06;15000000;259;BANK_GAR;9270000;HUF;2018. 03. 27.;
6967;L;Nagy;Egyeb;1600000;;3;12345678-12345678-00000231;EUR;2017. 07. 30.;2037. 07. 01.;9555550;70831,3;0,06;10000000;262;INGATLAN;12000000;EUR;2017. 07. 30.;
5570;L;Kovacs;Egyeb;1000000;;5;12345678-12345678-00000456;HUF;2017. 07. 18.;2037. 07. 01.;8599990;63748,2;0,06;9000000;516;BANK_GAR;8530000;HUF;2017. 07. 18.;
6967;L;Nagy;Egyeb;1600000;;3;12345678-12345678-00000231;EUR;2017. 07. 30.;2037. 07. 01.;9555550;70831,3;0,06;10000000;264;KEZESSEG;3070000;HUF;2017. 07. 30.;
6346;L;Kovacs;Budapest;1700000;;2;12345678-12345678-00000234;HUF;2017. 09. 06.;2037. 09. 01.;7665450;56545,9;0,06;8000000;265;INGATLAN;9600000;HUF;2017. 09. 06.;
6346;L;Kovacs;Budapest;1700000;;2;12345678-12345678-00000234;HUF;2017. 09. 06.;2037. 09. 01.;7665450;56545,9;0,06;8000000;266;ALL_GAR;800000;HUF;2017. 09. 06.;2037. 09. 01.
6346;L;Kovacs;Budapest;1700000;;2;12345678-12345678-00000234;HUF;2017. 09. 06.;2037. 09. 01.;7665450;56545,9;0,06;8000000;267;KEZESSEG;7490000;HUF;2017. 09. 06.;
6346;L;Kovacs;Budapest;1700000;;2;12345678-12345678-00000234;HUF;2017. 09. 06.;2037. 09. 01.;7665450;56545,9;0,06;8000000;268;BANK_GAR;5980000;HUF;2017. 09. 06.;
2353;V;Szabo2353 Kft;Varos;;11000000;2;12345678-12345678-00000237;EUR;2016. 07. 24.;2036. 07. 01.;6469360;49581,9;0,06;7000000;269;INGATLAN;8400000;HUF;2016. 07. 24.;
2353;V;Szabo2353 Kft;Varos;;11000000;2;12345678-12345678-00000237;EUR;2016. 07. 24.;2036. 07. 01.;6469360;49581,9;0,06;7000000;270;ALL_GAR;700000;HUF;2016. 07. 24.;2036. 07. 01.
2353;V;Szabo2353 Kft;Varos;;11000000;2;12345678-12345678-00000237;EUR;2016. 07. 24.;2036. 07. 01.;6469360;49581,9;0,06;7000000;271;BANK_GAR;1200000;HUF;2016. 07. 24.;
2353;V;Szabo2353 Kft;Varos;;11000000;2;12345678-12345678-00000237;EUR;2016. 07. 24.;2036. 07. 01.;6469360;49581,9;0,06;7000000;272;KEZESSEG;1430000;HUF;2016. 07. 24.;
2353;V;Szabo2353 Kft;Varos;;11000000;2;12345678-12345678-00000237;EUR;2016. 07. 24.;2036. 07. 01.;6469360;49581,9;0,06;7000000;273;LETET;4610000;HUF;2016. 07. 24.;2021. 01. 30.
6161;V;Kovacs6161 Kft;Budapest;;16000000;5;12345678-12345678-00000243;HUF;2018. 08. 16.;2038. 08. 01.;14774200;106247;0,06;15000000;275;INGATLAN;18000000;HUF;2018. 08. 16.;
6161;V;Kovacs6161 Kft;Budapest;;16000000;5;12345678-12345678-00000243;HUF;2018. 08. 16.;2038. 08. 01.;14774200;106247;0,06;15000000;276;ALL_GAR;1500000;HUF;2018. 08. 16.;2038. 08. 01.
911;V;Kovacs911 Kft;Budapest;;17000000;5;12345678-12345678-00000252;EUR;2017. 07. 18.;2037. 07. 01.;6688880;49581,9;0,06;7000000;284;INGATLAN;8400000;EUR;2017. 07. 18.;
911;V;Kovacs911 Kft;Budapest;;17000000;5;12345678-12345678-00000252;EUR;2017. 07. 18.;2037. 07. 01.;6688880;49581,9;0,06;7000000;285;ALL_GAR;700000;EUR;2017. 07. 18.;2037. 07. 01.
911;V;Kovacs911 Kft;Budapest;;17000000;5;12345678-12345678-00000252;EUR;2017. 07. 18.;2037. 07. 01.;6688880;49581,9;0,06;7000000;286;KEZESSEG;4410000;HUF;2017. 07. 18.;
911;V;Kovacs911 Kft;Budapest;;17000000;5;12345678-12345678-00000252;EUR;2017. 07. 18.;2037. 07. 01.;6688880;49581,9;0,06;7000000;287;BANK_GAR;4850000;HUF;2017. 07. 18.;
911;V;Kovacs911 Kft;Budapest;;17000000;5;12345678-12345678-00000252;EUR;2017. 07. 18.;2037. 07. 01.;6688880;49581,9;0,06;7000000;288;LETET;440000;HUF;2017. 07. 18.;2020. 03. 22.
7007;L;Nagy;Varos;1500000;;3;12345678-12345678-00000258;EUR;2017. 12. 20.;2037. 12. 01.;7736680;56665,1;0,06;8000000;289;INGATLAN;9600000;EUR;2017. 12. 20.;
7007;L;Nagy;Varos;1500000;;3;12345678-12345678-00000258;EUR;2017. 12. 20.;2037. 12. 01.;7736680;56665,1;0,06;8000000;290;ALL_GAR;800000;EUR;2017. 12. 20.;2037. 12. 01.
7007;L;Nagy;Varos;1500000;;3;12345678-12345678-00000258;EUR;2017. 12. 20.;2037. 12. 01.;7736680;56665,1;0,06;8000000;291;KEZESSEG;7870000;HUF;2017. 12. 20.;
7007;L;Nagy;Varos;1500000;;3;12345678-12345678-00000258;EUR;2017. 12. 20.;2037. 12. 01.;7736680;56665,1;0,06;8000000;292;LETET;6340000;HUF;2017. 12. 20.;2020. 11. 26.
7007;L;Nagy;Varos;1500000;;3;12345678-12345678-00000258;EUR;2017. 12. 20.;2037. 12. 01.;7736680;56665,1;0,06;8000000;293;LETET;4080000;HUF;2017. 12. 20.;2020. 09. 21.
2519;V;Kovacs2519 Kft;Megyeszekhely;;13000000;2;12345678-12345678-00000261;HUF;2019. 02. 18.;2039. 02. 01.;13970300;99163,9;0,06;14000000;294;INGATLAN;16800000;HUF;2019. 02. 18.;
2519;V;Kovacs2519 Kft;Megyeszekhely;;13000000;2;12345678-12345678-00000261;HUF;2019. 02. 18.;2039. 02. 01.;13970300;99163,9;0,06;14000000;295;ALL_GAR;1400000;HUF;2019. 02. 18.;2039. 02. 01.
2519;V;Kovacs2519 Kft;Megyeszekhely;;13000000;2;12345678-12345678-00000261;HUF;2019. 02. 18.;2039. 02. 01.;13970300;99163,9;0,06;14000000;296;BANK_GAR;5100000;HUF;2019. 02. 18.;
2519;V;Kovacs2519 Kft;Megyeszekhely;;13000000;2;12345678-12345678-00000261;HUF;2019. 02. 18.;2039. 02. 01.;13970300;99163,9;0,06;14000000;297;BANK_GAR;1760000;HUF;2019. 02. 18.;
2519;V;Kovacs2519 Kft;Megyeszekhely;;13000000;2;12345678-12345678-00000261;HUF;2019. 02. 18.;2039. 02. 01.;13970300;99163,9;0,06;14000000;298;BANK_GAR;5190000;HUF;2019. 02. 18.;
8671;V;Szabo8671 Kft;Budapest;;13000000;2;12345678-12345678-00000267;EUR;2016. 09. 08.;2036. 09. 01.;10226200;77750,6;0,06;11000000;302;INGATLAN;13200000;EUR;2016. 09. 08.;
8671;V;Szabo8671 Kft;Budapest;;13000000;2;12345678-12345678-00000267;EUR;2016. 09. 08.;2036. 09. 01.;10226200;77750,6;0,06;11000000;303;ALL_GAR;1100000;EUR;2016. 09. 08.;2036. 09. 01.
8671;V;Szabo8671 Kft;Budapest;;13000000;2;12345678-12345678-00000267;EUR;2016. 09. 08.;2036. 09. 01.;10226200;77750,6;0,06;11000000;304;LETET;2320000;HUF;2016. 09. 08.;2021. 07. 17.
8671;V;Szabo8671 Kft;Budapest;;13000000;2;12345678-12345678-00000267;EUR;2016. 09. 08.;2036. 09. 01.;10226200;77750,6;0,06;11000000;305;LETET;350000;HUF;2016. 09. 08.;2021. 11. 02.
6589;L;Kovacs;Megyeszekhely;1100000;;3;12345678-12345678-00000279;EUR;2018. 03. 23.;2038. 03. 01.;5843200;42498,8;0,06;6000000;313;INGATLAN;7200000;EUR;2018. 03. 23.;
6589;L;Kovacs;Megyeszekhely;1100000;;3;12345678-12345678-00000279;EUR;2018. 03. 23.;2038. 03. 01.;5843200;42498,8;0,06;6000000;314;ALL_GAR;600000;EUR;2018. 03. 23.;2038. 03. 01.
6589;L;Kovacs;Megyeszekhely;1100000;;3;12345678-12345678-00000279;EUR;2018. 03. 23.;2038. 03. 01.;5843200;42498,8;0,06;6000000;315;LETET;1010000;HUF;2018. 03. 23.;2020. 11. 03.
6589;L;Kovacs;Megyeszekhely;1100000;;3;12345678-12345678-00000279;EUR;2018. 03. 23.;2038. 03. 01.;5843200;42498,8;0,06;6000000;316;KEZESSEG;270000;HUF;2018. 03. 23.;
6589;L;Kovacs;Megyeszekhely;1100000;;3;12345678-12345678-00000279;EUR;2018. 03. 23.;2038. 03. 01.;5843200;42498,8;0,06;6000000;317;KEZESSEG;3030000;HUF;2018. 03. 23.;
1577;L;Szabo;Megyeszekhely;1300000;;2;12345678-12345678-00000285;EUR;2019. 01. 30.;2039. 01. 01.;12944800;92080,7;0,06;13000000;319;INGATLAN;15600000;EUR;2019. 01. 30.;
1577;L;Szabo;Megyeszekhely;1300000;;2;12345678-12345678-00000285;EUR;2019. 01. 30.;2039. 01. 01.;12944800;92080,7;0,06;13000000;320;ALL_GAR;1300000;EUR;2019. 01. 30.;2039. 01. 01.
1577;L;Szabo;Megyeszekhely;1300000;;2;12345678-12345678-00000285;EUR;2019. 01. 30.;2039. 01. 01.;12944800;92080,7;0,06;13000000;321;BANK_GAR;10780000;HUF;2019. 01. 30.;
1577;L;Szabo;Megyeszekhely;1300000;;2;12345678-12345678-00000285;EUR;2019. 01. 30.;2039. 01. 01.;12944800;92080,7;0,06;13000000;322;LETET;12980000;HUF;2019. 01. 30.;2021. 03. 22.
2864;V;Szabo2864 Kft;Budapest;;18000000;2;12345678-12345678-00000288;HUF;2018. 02. 20.;2038. 02. 01.;13602600;99163,9;0,06;14000000;323;INGATLAN;16800000;HUF;2018. 02. 20.;
2864;V;Szabo2864 Kft;Budapest;;18000000;2;12345678-12345678-00000288;HUF;2018. 02. 20.;2038. 02. 01.;13602600;99163,9;0,06;14000000;324;ALL_GAR;1400000;HUF;2018. 02. 20.;2038. 02. 01.
2864;V;Szabo2864 Kft;Budapest;;18000000;2;12345678-12345678-00000288;HUF;2018. 02. 20.;2038. 02. 01.;13602600;99163,9;0,06;14000000;325;BANK_GAR;5010000;HUF;2018. 02. 20.;
2864;V;Szabo2864 Kft;Budapest;;18000000;2;12345678-12345678-00000288;HUF;2018. 02. 20.;2038. 02. 01.;13602600;99163,9;0,06;14000000;326;BANK_GAR;2330000;HUF;2018. 02. 20.;
2864;V;Szabo2864 Kft;Budapest;;18000000;2;12345678-12345678-00000288;HUF;2018. 02. 20.;2038. 02. 01.;13602600;99163,9;0,06;14000000;327;LETET;2720000;EUR;2018. 02. 20.;2021. 12. 19.
5143;L;Szabo;Megyeszekhely;1100000;;3;12345678-12345678-00000291;HUF;2017. 12. 25.;2037. 12. 01.;9670850;70831,3;0,06;10000000;328;INGATLAN;12000000;HUF;2017. 12. 25.;
5143;L;Szabo;Megyeszekhely;1100000;;3;12345678-12345678-00000291;HUF;2017. 12. 25.;2037. 12. 01.;9670850;70831,3;0,06;10000000;329;ALL_GAR;1000000;HUF;2017. 12. 25.;2037. 12. 01.
5143;L;Szabo;Megyeszekhely;1100000;;3;12345678-12345678-00000291;HUF;2017. 12. 25.;2037. 12. 01.;9670850;70831,3;0,06;10000000;330;KEZESSEG;3570000;HUF;2017. 12. 25.;
7795;V;Kovacs7795 Kft;Egyeb;;13000000;3;12345678-12345678-00000294;HUF;2018. 01. 12.;2038. 01. 01.;7738540;56545,9;0,06;8000000;331;INGATLAN;9600000;HUF;2018. 01. 12.;
7795;V;Kovacs7795 Kft;Egyeb;;13000000;3;12345678-12345678-00000294;HUF;2018. 01. 12.;2038. 01. 01.;7738540;56545,9;0,06;8000000;332;ALL_GAR;800000;HUF;2018. 01. 12.;2038. 01. 01.
7795;V;Kovacs7795 Kft;Egyeb;;13000000;3;12345678-12345678-00000294;HUF;2018. 01. 12.;2038. 01. 01.;7738540;56545,9;0,06;8000000;333;BANK_GAR;1280000;HUF;2018. 01. 12.;
7795;V;Kovacs7795 Kft;Egyeb;;13000000;3;12345678-12345678-00000294;HUF;2018. 01. 12.;2038. 01. 01.;7738540;56545,9;0,06;8000000;334;BANK_GAR;20000;EUR;2018. 01. 12.;
7795;V;Kovacs7795 Kft;Egyeb;;13000000;3;12345678-12345678-00000294;HUF;2018. 01. 12.;2038. 01. 01.;7738540;56545,9;0,06;8000000;335;BANK_GAR;1710000;EUR;2018. 01. 12.;
7795;V;Kovacs7795 Kft;Egyeb;;13000000;3;12345678-12345678-00000294;HUF;2018. 01. 12.;2038. 01. 01.;7738540;56545,9;0,06;8000000;336;BANK_GAR;7740000;EUR;2018. 01. 12.;
6058;V;Kovacs6058 Kft;Budapest;;11000000;3;12345678-12345678-00000300;HUF;2018. 02. 17.;2038. 02. 01.;11659400;84997,6;0,06;12000000;339;INGATLAN;14400000;HUF;2018. 02. 17.;
6058;V;Kovacs6058 Kft;Budapest;;11000000;3;12345678-12345678-00000300;HUF;2018. 02. 17.;2038. 02. 01.;11659400;84997,6;0,06;12000000;340;ALL_GAR;1200000;HUF;2018. 02. 17.;2038. 02. 01.
6058;V;Kovacs6058 Kft;Budapest;;11000000;3;12345678-12345678-00000300;HUF;2018. 02. 17.;2038. 02. 01.;11659400;84997,6;0,06;12000000;341;BANK_GAR;1060000;HUF;2018. 02. 17.;
6058;V;Kovacs6058 Kft;Budapest;;11000000;3;12345678-12345678-00000300;HUF;2018. 02. 17.;2038. 02. 01.;11659400;84997,6;0,06;12000000;342;BANK_GAR;2450000;HUF;2018. 02. 17.;
